text_id,text,task_2
hasoc_2020_en_2762,Is the continent called Australia  Australasia or fucking Oceania I’m done arguing with this 6 year old piece of shit,PRFN
hasoc_2020_en_1365,Kay yeah I fuck with my new job,PRFN
hasoc_2020_en_1123,RT @JimMFelton  Hi I'm Fiona Bruce  Tune in to the death of irony tonight when the question  should a person be taken off air for racist co ,PRFN
hasoc_2020_en_3360,@briawnasitar My dumb ass sat here and was like “family of 4    Is she having twins   ‍♀️ I hate myself,PRFN
hasoc_2020_en_3891,RT @s8n  Get out of church you traitors,OFFN
hasoc_2020_en_4022,girls should have short hair and boys should have long hair and genderqueer people can do whatever the fuck they want,OFFN
hasoc_2020_en_1035,RT @AlMay93  When festivals were about the music and getting muntered  Not posing in fucking cycling shorts  hi vis jackets and weird gimp ,PRFN
hasoc_2020_en_2060,@battymamzelle @auroraf It's scientologists  I hope that shit sinks ,PRFN
hasoc_2020_en_4061,RT @LouMerloni  Breaking  Mike Trout has been banned from any future games at Wrigley Field   Clearly Mike Trout is a racist  #CubsOverreac ,OFFN
hasoc_2020_en_3169,@MalarconJose Lmfaoooo I remember this shit ,PRFN
hasoc_2020_en_129,@NoSoyUnPiedrero Don't give a fuck about what Okay  bye bye ,PRFN
hasoc_2020_en_4685,@fireanddsiah Shit hard ,PRFN
hasoc_2020_en_3101,RT @spiderlingdaya  LMAOOO ZENDAYA SAID “ill one up you tom I FUCKING LOVE HER ,PRFN
hasoc_2020_en_863,RT @richyxez  fuck sex  can you stick around and not give up on me ,OFFN
hasoc_2020_en_3668,@SubDeliveryZone @EDET It pains me so much that this idiot  nonentity  vagabond  asshole  piece of shit is from m  ,PRFN
hasoc_2020_en_2667,Youre basically fucked  Were at the restaurant we've all come to this will happen ,PRFN
hasoc_2020_en_3945,@SatanThrone @tortugaconqueso Fuck   ,PRFN
hasoc_2020_en_2964,RT @PrisonPlanet  Ben Shapiro an  enabler of fascism   He's Jewish Yet another example of the utter  everyone's a Nazi  hysteria that has ,HATE
hasoc_2020_en_4980,They gone kill Kawhi    He dead ass tired,OFFN
hasoc_2020_en_5187,RT @maryciel0  Ah shit here we go again,PRFN
hasoc_2020_en_4810,RT @AlphaOmegaSin  Just saw thisHoly fuck my sides lol ,PRFN
hasoc_2020_en_4566,RT @ItsLuke5SOS  Me  5sos are such idiotsSomeone else  5sos are a bunch of idiotsMe   ,OFFN
hasoc_2020_en_1793,RT @ErotikCenter  Finally  Some Good Fucking Food Part 10   The dessert is a warm glaze     &gt &gt   &lt &lt   ,PRFN
hasoc_2020_en_522,RT @almostjingo  @JimCarrey So you’re perfectly fine with a babies brains being sucked out of their head  Why not paint that and be super p ,PRFN
hasoc_2020_en_5070,RT @SkinnyyB  A reminder to get yo ass outside ,PRFN
hasoc_2020_en_3311,What the fuck do I have short term memory loss for,PRFN
hasoc_2020_en_4948,@realDonaldTrump Truly a fucking IDIOT,OFFN
hasoc_2020_en_2875,Bro my power is STILL FUCKING OUT ,PRFN
hasoc_2020_en_576,@MROSHEAA Yo fucking Angola Nacho head ass,PRFN
hasoc_2020_en_1422,@Lrihendry @realDonaldTrump Bull Shit ,PRFN
hasoc_2020_en_3172,RT @girlsreallyrule  Graham is reading random portions of transcripts and just said  Trump is a fucking idiot   Then he looks up and says   ,PRFN
hasoc_2020_en_850,acceptable compliments  calling me cute  tiny  pretty  etcbad compliments  i want to fuck you  please be mine  do you like my cock baby  ,PRFN
hasoc_2020_en_1609,@lukeoneil47 @IvankaTrump dumbass   No clue regarding government   Just daddies pet,OFFN
hasoc_2020_en_1925,@GregoryTTaylor2 @aaronsojourner @GOPChairwoman @realDonaldTrump huh  facts not bullshit  That would be Trump ,OFFN
hasoc_2020_en_3866,RT @filmsbybenedict  *steve rogers’ ass*america  ,PRFN
hasoc_2020_en_4846,RT @bustfatnuts  i want to suck the nut of him ,PRFN
hasoc_2020_en_5254,@Jaidachan fuck choking i’m tryna get murdered,PRFN
hasoc_2020_en_4942,god dammit help bitch,PRFN
hasoc_2020_en_2422,@realDonaldTrump @MariaBartiromo I can't figure out why anyone would trust  the loser that lost over a billion dollars  #TheBiggestLoser,OFFN
hasoc_2020_en_1890,i fucking hate whitewash fuck u,PRFN
hasoc_2020_en_1446,RT @pixieangelz  JDNSJSNSNSJSN I FINALLY FINISHED THIS AFTER A FEW WEEKS AND IM FUCKING LOVING IT AAAAAAAAAAAAAAAAA #umineko #plush https  ,PRFN
hasoc_2020_en_1789,I am so eleldllwlrlwkrkks I fucking LOVE THEM,PRFN
hasoc_2020_en_3146,Fuck red vines ,PRFN
hasoc_2020_en_2994,RT @TheDailyEdge  Please do not RT Lindsey Graham saying  TRUMP IS A FUCKING IDIOT  on national TV today  It will only upset @realDonaldTru ,PRFN
hasoc_2020_en_5208,@FortniteGame Your sooo fucking dumass why the pump fortnite is so shit,PRFN
hasoc_2020_en_2066,@LindseyGrahamSC @realDonaldTrump South Carolina Folks are being played for fools by this tough ass coward lindsey  Get rid of him  ,PRFN
hasoc_2020_en_4903,imagine being so dumb you actually need a SIGN to tell you not to be a bigot,PRFN
hasoc_2020_en_2348,RT @IBJIYONGI  Wow @NatashaTynes you’re a fucking snitch ,OFFN
hasoc_2020_en_3247,Truly sick ,PRFN
hasoc_2020_en_3957,Damn it ,PRFN
hasoc_2020_en_4607,@NYCTspts @AyferNYC @cspan @SenKamalaHarris LOL I just won 5 bucks  I bet my buddy that this moron magat couldn’t r  ,PRFN
hasoc_2020_en_1147,RT @SadieCashbat  Funny this  almost like all this shit about  equal rights  from transphobes is a smokescreen and it's mostly about promot ,PRFN
hasoc_2020_en_2035,if you need find me on messenger or Snapchat  this abortion shit is getting out of my processing power ,PRFN
hasoc_2020_en_5384,Fuck everybody,OFFN
hasoc_2020_en_5263,RT @pooramor  can I just say that u should own up to that shit and fucking admit to ur mistakes and it’ll make u a better person thanks,PRFN
hasoc_2020_en_4336,@thehoney Lmfao fuck you,PRFN
hasoc_2020_en_1799,RT @dollbanger  Sexy Doll Star Bella Roze flashing her amazing ass while getting her pussy pounded  She's Mikasa's BFF so she's SUPER happy ,OFFN
hasoc_2020_en_330,Glad I picked comfort food for dinner tonight  Roasted turkey breast and greens with ham hocks ,PRFN
hasoc_2020_en_61,RT @teenagerlilac  I went to high school with James Charles  He is a sexual predator and sexually assaulted my friend  I’m glad to see his ,OFFN
hasoc_2020_en_2893,RT @PACOTHASAVAGE  Bru this shit weird but look lit  ,PRFN
hasoc_2020_en_1914,I hate my father bruh ,OFFN
hasoc_2020_en_2108,RT @ashleynic0le  If i shed a tear for you then bih that means i care about yo ugly ass  ,PRFN
hasoc_2020_en_2271,AFTER 2 YEARS I GET OFF PROBATION INNA MONTH BITCH BIG GAS SLATT,PRFN
hasoc_2020_en_5155,RT @tnichelleee  i been wanting to go do this forever like a date or sum lol this shit fun ,PRFN
hasoc_2020_en_4151,@benshapiro Young people are becoming conservatives because they've been watching videos of sjws going ape shit,PRFN
hasoc_2020_en_4470,YALL SEEING THIS SHIT,PRFN
hasoc_2020_en_3873,@AndersenSays *She nodded and smiled  A thousand words through a smile  People say Hans was stubborn  foul  mean s  ,OFFN
hasoc_2020_en_3366,RT @k33yuh  how the fuck he put my whole Jacuzzi in a garbage bag   ,PRFN
hasoc_2020_en_1244,RT @iAmElijah97  Bruh if you wanna cheat or have the urge to fuck other people  Then just be single you dumb mf  ,PRFN
hasoc_2020_en_2997,RT @RachellShantal  Out of respect you just don’t do certain shit,PRFN
hasoc_2020_en_5008,@thehill Blocked    Tired of your bullshit  @thehill,PRFN
hasoc_2020_en_65,You ask for basic shit when you’re dating to stand out but get tired of the basic shit after 10 years of marriage a  ,PRFN
hasoc_2020_en_4492,thinking about this  i hope zendaya gets back on this show now that she’s not disney and put their asses on blast i  ,PRFN
hasoc_2020_en_1164,@dril Ill beat its god damn fucking ass,PRFN
hasoc_2020_en_249,@SifillLDF You’re an ignorant clown,OFFN
hasoc_2020_en_3985,RT @followingval  Niggas will talk to and fuck anything  Any size any shape  Ugly or not  Don’t ever feel flattered  Cuffing might be a dif ,HATE
hasoc_2020_en_3633,Me as fucking fuck,PRFN
hasoc_2020_en_210,RT @Sekusa1  Muslim refugees in SwedenThis is why we don't want them inUnited States Of America Muslims only want to take over USA ,HATE
hasoc_2020_en_2627,@hansuniverse damn you really did scorpios dust,PRFN
hasoc_2020_en_1015,@rosylikerosie B ITCH U TOO FYM,PRFN
hasoc_2020_en_4944,SHAO'S ASS IN HIS 5* ART IS A  DAYUM SON   LMAO WHAT ASS  he has a cloth tied around his waist it's billowing sligh  ,PRFN
hasoc_2020_en_1207,what i have to say about The Society Grizz deserves to be w  Samfuck off CampbellNetflix just SNAPPED it with t  ,PRFN
hasoc_2020_en_3103,#BarrResign Liar Liar you should be fired but the President is a weenie and a meanie,OFFN
hasoc_2020_en_4904,RT @hosthetics  this James Charles shit    bitch is SICK ,PRFN
hasoc_2020_en_4757,RT @killakow  did you not fucking tell all stars to get paid ,PRFN
hasoc_2020_en_753,RT @jemelehill  Brienne should have been petty and wrote  He died protecting the sister he was having sex with  Dirty ass  #DemThrones,PRFN
hasoc_2020_en_4704,RT @aiidyyl  lol shut the fuck up ,PRFN
hasoc_2020_en_4498,RT @QasimRashid  While GOP cut  1 5T in taxes for millionaires &amp  billionaires &amp  tried to ban Muslims from immigrating to America a Muslim i ,HATE
hasoc_2020_en_2516,@PulgasBoxeo @dairenugent @MrYib he is a tory isn't mates with cameron  That ben voice is fucking whiney and he i  ,PRFN
hasoc_2020_en_4459,Fuck sucide and drink beer,PRFN
hasoc_2020_en_5149,RT @earJORDAN  Cold fucking slaw ,PRFN
hasoc_2020_en_523,RT @iamkevingates  You look like your soul is drained   please go get you some rest   I love you,PRFN
hasoc_2020_en_3471,@AlissonFIair Karma is a bitch Messi Messi Messi ,PRFN
hasoc_2020_en_1850,@dbinea Fuck ,PRFN
hasoc_2020_en_2015,@ohokaysuree @BritishVogue @givenchy @ArianaGrande omg shut the fuck up itsrally nobody cares about what you tweet,OFFN
hasoc_2020_en_5342,RT @JimMFelton  2016  Brexit will improve your lives 2019  It won't be as bad as that time that 450 000 of us fucking died   ,HATE
hasoc_2020_en_3702,RT @noahr84  Suck &amp  FuckLeft or Right ,PRFN
hasoc_2020_en_2075,If you’re against abortion then don’t abort  Let people do what the fuck they want  You can’t stop them  Give up ,PRFN
hasoc_2020_en_3187,she’s been NOTHING but nice and everybody is so fucking MEAN to her ,PRFN
hasoc_2020_en_3170,I met some amazing ass people this school year I hate to see it all end ,PRFN
hasoc_2020_en_371,@BTStwt Damn feels bro ,PRFN
hasoc_2020_en_3952,A personal fuck you to anyone who has been inconsistent and has hurt the loml  y’all ain’t shit and I really can’t stand any of you ,PRFN
hasoc_2020_en_5002,Full offense but people that make video games almost never understand what's enjoyable about video games,HATE
hasoc_2020_en_772,Not following this whole case but wtf is this   Ali Zafar is such a small guy,PRFN
hasoc_2020_en_2161,RT @danpfeiffer  No shit ,PRFN
hasoc_2020_en_2027,@ChooseToBFree @adjunctprofessr Who’s in bed with Russia  We know you Dems are evil  Hillary sold our Uranium to th  ,HATE
hasoc_2020_en_1639,RT @triniteee  @lexxxxoooo friendly ass,PRFN
hasoc_2020_en_1821,@kourtNOKardash you done lost his rabbit ass mind ,PRFN
hasoc_2020_en_1306,RT @inesdurao  what the actual fuck ,PRFN
hasoc_2020_en_3006,RT @stfuIol  due to personal reasons I won’t be giving a fuck ever again,PRFN
hasoc_2020_en_3599,RT @JawnHouston  These gay white rappers and pop stars get all this attention just to shit on indie artists of color and claim we gotta wor ,HATE
hasoc_2020_en_1530,lol fake as fuck,PRFN
hasoc_2020_en_977,a few hours ago I saw this image and it waz grey and blue now it's pink and white the fuck ,PRFN
hasoc_2020_en_1632,RT @oso2x  females get beat by a nigga &amp  go back    fuck you see in him  a rematch ‍♂️,PRFN
hasoc_2020_en_2407,@SenateDems @SenateGOP   Feinstein liar old bag   shouldn't be in the Senate  She's crooked  Chinese spying for 20  ,OFFN
hasoc_2020_en_1797,RT @hondadeal4vets  Fuck u bullies  fuck u haters   love always wins,PRFN
hasoc_2020_en_1692,RT @swayjimenez  Stop lurking on my twitter bitch  Fuck you ,OFFN
hasoc_2020_en_1952,RT @lancemaraj  Y’all better tell iggy’s culture vulture ass to unlike that video of foxy    we ain’t forget about her lil mess of a “frees ,PRFN
hasoc_2020_en_792,@YanSlay Lmfao you’re a loser  ,OFFN
hasoc_2020_en_1412,RT @DollFaceBeautii  Don’t nobody wanna see that shit  ,PRFN
hasoc_2020_en_1612,I do give a fuck n I hate myself for that,PRFN
hasoc_2020_en_2769,Me  I smell weed@daniellafrella   You’re like a drug dog,OFFN
hasoc_2020_en_45,Fuck le 17   bah ,PRFN
hasoc_2020_en_774,@realDonaldTrump @justinamash His motive is to run against Trump  What moron ,OFFN
hasoc_2020_en_3580,RT @danielaflorezz  Who raised these hateful ass bitches,OFFN
hasoc_2020_en_5242,RT @StormClaudi  I can’t tell if people are madder at the GoT finale or madder at RuPaul for eliminating @NinaWest,PRFN
hasoc_2020_en_3974,@DemonLomoLatile As in    Some people need deliverance,OFFN
hasoc_2020_en_2393,On god men do not understand my humor  You all are lame as fuck,HATE
hasoc_2020_en_5345,@SoIomamacitas @BelleJLou that really is a perfect ass  just needs my hard one rubbing on it ,PRFN
hasoc_2020_en_607,RT @yukittyzen  fuck fancams get THIS to 1 million ,PRFN
hasoc_2020_en_1264,RT @FreeMe93  If Hulk smoked shisha and rented whips on Eid this is what he’d look like ,PRFN
hasoc_2020_en_2091,See yall later  byeeee  fucking cancer cells ,PRFN
hasoc_2020_en_1996,RT @peedekaf  after crying for 10 minuets because you don't know where your life is going and you're fucking scared of the future  ,PRFN
hasoc_2020_en_846,KEN FUCKING GETS IT  BE LIKE KEN ,PRFN
hasoc_2020_en_439,RT @MileyDimension  9 years ago  Can't Be Tamed was released  This song is everything and we all know that Miley kicked Disney's ass with ,PRFN
hasoc_2020_en_4232,@ApexsH @Sunset99 She a fucking super hero what the hell this is one of my favorite videos ever ,PRFN
hasoc_2020_en_2815,@realDonaldTrump Any person in this thread criticizing the President for this is a big time asshole  This is one th  ,PRFN
hasoc_2020_en_3814,RT @sexylouis123  SexyAsFuck  why     because this is fucking sexy  of course ‍♂️️ ,PRFN
hasoc_2020_en_3886,RT @DrGaySex  I fuck like @maxkonnorxxx I ensure i hold the bottom in the most dominant way  I want them to feel my dick piercing their wal ,PRFN
hasoc_2020_en_666,RT @DianeLong22  This Liar and Thief  Stolen Valor He Should be Charged   ,OFFN
hasoc_2020_en_3782,RT @annaolympiaa  girls be having “finstas with 200  followers bitch that’s not a finsta that’s a whole ass public service announcement ,OFFN
hasoc_2020_en_162,RT @Arianat06518296  #BBMAsAchievement ariana grande  fucking lit ️♥️️♥️️♥️ ,PRFN
hasoc_2020_en_1768, me thinking harder and digging my hole  ah  is this what liu qingge feels ,OFFN
hasoc_2020_en_708,RT @battymamzelle  DO NOT BRING YOUR FUCKING ANTIVAXXER BULLSHIT TO THE WEST INDIES  WE HAVE MANDATORY VACCINATION BECAUSE WE AREN'T DUMB A ,PRFN
hasoc_2020_en_4369,RT @starkindxstries  they said  fuck them kids  ,PRFN
hasoc_2020_en_3567,RT @sweatsXstew  The Older I Get  The Finer I Get  The More Patience I Have  More Ass &amp  More Money  This Not Bad At All ,PRFN
hasoc_2020_en_4030,RT @BeeNasty  Notifying the ancestors they about to fuck it up ,PRFN
hasoc_2020_en_1648,I only slept at 9 am because I took a long ass nap yesterday now my eyes are painful af ,PRFN
hasoc_2020_en_4746,VM2 IS FUCKING DONE,PRFN
hasoc_2020_en_4273,RT @bobbiegz  you got a big ass mouth for a little ass boy,PRFN
hasoc_2020_en_35,I want to walk all over you Smother your face with my massive black cheeksMind fuck your brain leave you locked i  ,HATE
hasoc_2020_en_2000,RT @piiidgeon  Anyways what we've learned tonight is that kpoppies suck balls  it's immature to call people emo as in insult and go stan an ,PRFN
hasoc_2020_en_1718,I’m screaming  “DUCK ASS HOE‼️,PRFN
hasoc_2020_en_419,RT @DrChaeEd  Gonna be honest here  They're just going to label you a weak bitch  so work on being more assertive and taking up the space t ,PRFN
hasoc_2020_en_1291,RT @catturd2  I wish Chris Wallace would spit the marbles out of his mouth and quit mumbling like a damn idiot  This Never Trump ass wipe ,HATE
hasoc_2020_en_2094,RT @idkbrosorry  Video of a Nazi getting EGGED bitch ,OFFN
hasoc_2020_en_1573,RT @ellevargaz  Fuck  and I cannot express this enough  T*u*p supporters &amp  those who voted for him  ,HATE
hasoc_2020_en_991,RT @ILSANB0I  THEY FUCKING WON,PRFN
hasoc_2020_en_2180,RT @WonderTwice  LA sold out WTF I couldnt get any WTF   ,PRFN
hasoc_2020_en_4949,RT @emrazz  Abortion rights aren’t just about whether I can get one where I live you narrow fucking lemming  ,PRFN
hasoc_2020_en_2435,RT @Min71747333  I was really expecting drogon to come back and Fuck them all up but ok #GameOfThronesFinale ,PRFN
hasoc_2020_en_4495,RT @ChloBunnyy  For my baby cousin  Help Kaya Kick Leukemias Ass ,HATE
hasoc_2020_en_3568,RT @Cindtrillella  This is a nice thread for Game of Thrones called “What was the fucking point ,HATE
hasoc_2020_en_2020, Ignorant vulgar pig puppet for her subversive treasonous masters   She does not belong in any po       @RichToomey3 ,PRFN
hasoc_2020_en_1068,@TakesRight the white kid that threw a water balloon at me in 3rd grade is a domestic terrorist that tried to cowardly attack the Maltese,HATE
hasoc_2020_en_1079,@RawStory I think he will plead the Fifth Amendment because he's involved and he doesn't want to incriminate himsel  ,OFFN
hasoc_2020_en_2981,RT @90sym  parallels          YOU REALLY CAN NOT MAKE THIS SHIT UP  ,PRFN
hasoc_2020_en_3207,@pigletit @hulu Third time watching the series and i’m noticing dumb shit lol,PRFN
hasoc_2020_en_2039,Does anyone else not think she was the worst dressed  ,OFFN
hasoc_2020_en_4709,@Beauwatson18 Shit I needed to hear that  Like how you think beau,PRFN
hasoc_2020_en_4561,RT @Alannized  Once I get rid of these fucking lonjas ni me van a reconocer pendeja ,PRFN
hasoc_2020_en_2944,Did I read this core  Pathological liar Comey has been lying to himsel and the public for years  This is just anoth  ,OFFN
hasoc_2020_en_2728,RT @JordanUhl  Turning Point USA's UNLV president   We’re Gonna Run the Country  White Power  F**k N*****s   ,HATE
hasoc_2020_en_4464,@JamesMcC14 Holy fuck,PRFN
hasoc_2020_en_342,RT @therapyMemesftw  Get your ass back here damnit ,PRFN
hasoc_2020_en_3444,RT @knjight  yall waited for a white woman to say that james charles is problematic trash to cancel him  when poc been telling y’all that f ,HATE
hasoc_2020_en_4623,@Braezellee Or about having to get a abortion how much mental shit that you have to go through on your own that wha  ,HATE
hasoc_2020_en_4361,RT @txtinfos  Huening Kai said get your ass back here ,PRFN
hasoc_2020_en_3879,RT @ViscountBraith1  BREAKING  Out of all the videos from yesterday one stood out for me  The speech from Pakistani Mo Fyaz  I'm sick of ,HATE
hasoc_2020_en_3680,JIN AND HALSEY BLOWING A KISS AND JIN THROWING THE ROSE WAS CUTE AS FUCK KILL MEWOISHKJDV,PRFN
hasoc_2020_en_1927,RT @DavidJHarrisJr  They never have any facts    Just out of control emotional rhetoric  Had to stick up for my President @realDonaldTrump  ,HATE
hasoc_2020_en_5395,@Can2geterdone @POTUS He definitely is no judge  Just a mouth piece ,OFFN
hasoc_2020_en_1091,@AlyssaMilano @benshapiro He couldn’t have come off like more of a terrified  whiny little baby if he tried ,OFFN
hasoc_2020_en_2123,Dany is a dirty bitch  And she is going to kill everyone who knows that Jon is the rightful heir ,OFFN
hasoc_2020_en_4035,RT @tmulah  y’all wanna ban abortions BAN THIS SHIT ,PRFN
hasoc_2020_en_5054,I love  fucking LOVE  waking up my sister in the morning cause I know how much she hates it loool,PRFN
hasoc_2020_en_877,@TomFitton @realDonaldTrump Lock up all of them Corruption,OFFN
hasoc_2020_en_3663,RT @SqueakGod  Nigga said “school didnt teach you like this shit educational ,PRFN
hasoc_2020_en_2119,RT @simp1n   Hows your little gf  That's my wife and your makeup's trash,OFFN
hasoc_2020_en_4280,@TBlendzz Yo ass tweakin,PRFN
hasoc_2020_en_5201,@TCBrissette Because the refs do suck  They are pathetic actually,OFFN
hasoc_2020_en_3824,RT @BarebakAssassin  No one gives a shit what you majored in unless it was shutting the fuck up &amp  leaving people alone ,OFFN
hasoc_2020_en_4909,I’m tryna get someone’s hand print smacked into my ass ja feel,PRFN
hasoc_2020_en_888,Niggas be like I never worked a 9 to 5 Well shit when y’all hiring cause I’m tryna have the wonder bread to,OFFN
hasoc_2020_en_2366,@thedarkknight07 That would suck ,PRFN
hasoc_2020_en_645,RT @xbxdvibesxx  No suicidal shit but I think i want a relationship,PRFN
hasoc_2020_en_372,RT @rickkrauhl  JUSTIN MET A FAN AND TOLD HER THAT JOURNALS 2 0 IS COMING OH MY GOD BUCKLE UP BITCHES WE’RE FINALLY GETTING WHAT WE’VE WANT ,PRFN
hasoc_2020_en_2544,I’m glad you’re back with your bitch,OFFN
hasoc_2020_en_170,This guy is badass fuck,PRFN
hasoc_2020_en_413,I just ate like 20 pixie stix I'm fucking fired up bro who wants to FIGHt,PRFN
hasoc_2020_en_2194,@robreiner Graham should have been kicked off this Committee   He has proven he is a traitor to America and Trumps  ,HATE
hasoc_2020_en_4356,This little fake ass meeting is making me anxious ,PRFN
hasoc_2020_en_765,Oh fuck it’s May,PRFN
hasoc_2020_en_1875,My friend just asked me to drive them to airport and my dumbass said yes  Fuck I know have like 11 hrs to clean my train wreck of a car,PRFN
hasoc_2020_en_2849,@KSIOlajidebt I WILL FUCKING TURN INTO A SUPER SAYIAN IF YOU GUYS DONT VOTE FOR DAX @thatsdax @KSIOlajidebt ,PRFN
hasoc_2020_en_4393,why do people never let me get over my trust issues     ugh    im fucking sad,PRFN
hasoc_2020_en_3511,@TheRickyDavila He's a white boy  They dont do shit to them ,PRFN
hasoc_2020_en_299,from a memeber that bought my number     i’m fucking crying ️️️️ ,PRFN
hasoc_2020_en_4534,Bitch I’m me ion gotta explain,PRFN
hasoc_2020_en_36,@DailyCaller Omar is a terrorist ,OFFN
hasoc_2020_en_2491,“You just need some TLC  THC  long dick and Hennessy   yea that’s me  Me  ,PRFN
hasoc_2020_en_3342,RT @laylanicksss  if you’re shitty to sex workers don’t call yourself a feminist ,PRFN
hasoc_2020_en_1025,OH MY FUCKING GOD,PRFN
hasoc_2020_en_3287,RT @sagarcasm  #SOTY2 is a great movie  It totally lives up to its expectations  You expect it to be shit and it turns out to be shit  ,PRFN
hasoc_2020_en_4998,@RobertFlores59 FUCK YOU,PRFN
hasoc_2020_en_1415,RT @thehill  Poll  45 percent of Americans say Trump should be impeached  ,HATE
hasoc_2020_en_4117,RT @mccauley713  “Y’all fucking off y’all money trying to be Puff Daddy   Pimp CSnoop  ,PRFN
hasoc_2020_en_2978,Karma is a bitch ,PRFN
hasoc_2020_en_2373,@TheOnlyCleoLuna All we know is they're idiots the size of Thors stomach ,OFFN
hasoc_2020_en_4423,happy birthday to this fine ass beauty  i’m so glad i met you  you’re so beautiful and funny af  i love you so mu  ,PRFN
hasoc_2020_en_2164,RT @ItsLilbaby1  thug that shit out   better days coming ,PRFN
hasoc_2020_en_4282,RT @WeirdMovieBros  When you’re a 24 yr old piece of shit and you break into the home of a 73 yr old and threaten him and his wife with a k ,HATE
hasoc_2020_en_2546,@KimsRustyWheels They’re just showing America their ass  Literally and figuratively  Who picks on Asian tourists  ,HATE
hasoc_2020_en_899,Kluber you big fucking bitch you peice of shit are you fucking kidding me you suck all game now you leave the fucki  ,OFFN
hasoc_2020_en_3647,@TheLoveBelow  fucking drawling,PRFN
hasoc_2020_en_4511,RT @Depressiin  Fuck everyone else I’m only interested In you,PRFN
hasoc_2020_en_4914,RT @spanishcvndy  hello my sweets  daily reminder that you’re all that bitch  even if you’re a guy  you’re still  that bitch sis ,PRFN
hasoc_2020_en_752,I don’t understand why the fuck we took out Roger Martinez &amp  kept Nico in ,PRFN
hasoc_2020_en_3060,RT @joonivert  americas deflated ass ,PRFN
hasoc_2020_en_3648,RT @YNBCJonJon  Me   “Lou you see these niggas tryna run off with ya style bitch  They couldn’t do shit with ya when you was here and they ,OFFN
hasoc_2020_en_2182,RT @luvbaek4  Listen eggs    the gap on twitter is so fucking big and we need to fucking decrease it    Let's get this tweet to 14k RTs a ,PRFN
hasoc_2020_en_5306,@q5 Fucking embarrassing ,PRFN
hasoc_2020_en_3129,Why nobody told me i got a long ass nose,PRFN
hasoc_2020_en_3304,RT @catsexuall  Out shallah brother what the fuck is that ,PRFN
hasoc_2020_en_4915,RT @tgalessa  oregon said fuck these other stupid ass states ,PRFN
hasoc_2020_en_2321,RT @TaiwoBusolami  This government was not and is still not prepared for governance  Rather  all they wanted and are doing is to suck Niger ,PRFN
hasoc_2020_en_3551,RT @CHICKPEAJIMIN  oh shit i didnt realize my mic was on and recording ,PRFN
hasoc_2020_en_1511,RT @KingHeiric  The James Charles situation is yet another reminder that people gotta stop giving white gays the benefit of the doubt when ,HATE
hasoc_2020_en_3387,Fuck em ,PRFN
hasoc_2020_en_1206,RT @AristaFbabi  Coworker brought in vegan lasagna today and I’m ready to knock all that shit over  ,PRFN
hasoc_2020_en_5278,RT @Gabrielitaa8  I know damn well if a random guy who wasn’t famous pulled up to a date with fake nails y’all girls would be like wtf  Kee ,PRFN
hasoc_2020_en_3071,RT @Raymellaxo  Get your S H I T together   skincare  happiness &amp health  inner peace  and your time ,PRFN
hasoc_2020_en_1839,shut the fuck up I love you,PRFN
hasoc_2020_en_2077,RT @EricM888  Suck it Choi,PRFN
hasoc_2020_en_3497,@BTStwt bruh that man waking is tall as fuck,PRFN
hasoc_2020_en_5145,RT @DemetriusHarmon  arya finna fucking discover america,OFFN
hasoc_2020_en_2760,Damn  I need one of these,PRFN
hasoc_2020_en_4579,RT @byyronwins  Nipsey didn’t even fuck with complex cus of shit like this he literally said it in a live interview ,PRFN
hasoc_2020_en_3448,I really did the dumbest shit this morning ,PRFN
hasoc_2020_en_83,RT @Bitterrootguy  @Daxx98 seriously   who the fuck thinks this is ok   ,PRFN
hasoc_2020_en_4580,@Budgetapo @TwitchSupport shit corp XD,PRFN
hasoc_2020_en_966,@GallivanScott @matthewstorey6 You can vote for whoever the fuck you want I am not an authoritarian,PRFN
hasoc_2020_en_4042,@SandraWocs @StormyDaniels @MacTroll5 @RachelStarrxxx @MichaelAvenatti He’s not billionaire  He’s con artist who wa  ,OFFN
hasoc_2020_en_3869,You can tell I found my way bitch I switched it up ,PRFN
hasoc_2020_en_4694,@CNNPolitics They r fucking stupid     they should b replaced with smarter Democrats    ,PRFN
hasoc_2020_en_2447,@eunbjns whos ass have u eaten,PRFN
hasoc_2020_en_4664,RT @Aarroonn  I’m glad I’m the type of friend that’ll call that kind of shit out fr fuck that I’m glad NONE of my friends and family be ,PRFN
hasoc_2020_en_2247,Fuck fuck fuck  big mood #druck,PRFN
hasoc_2020_en_1282,RT @nysohollywood  Don't ever stop Being a solid female cause a weak ass nigga folded on you,HATE
hasoc_2020_en_711,RT @TheDollQuay  I wanna be so busy that ion have time to fuck with nobody  ,PRFN
hasoc_2020_en_2351,@rumbunter They activated the perpetual horseshoe up their ass this inning,OFFN
hasoc_2020_en_2441,RT @StixilFox  Since pedophiles  MAP   NOMAP  and their allies think they're a valid sexual orientation  I decided to make them a pride fla ,OFFN
hasoc_2020_en_3550,RT @flyawayk  @realDonaldTrump Dear @jack  I get suspended regularly  for a week  for stupid shit  and this blustering imbecile that actua ,PRFN
hasoc_2020_en_273,i was going take that ride to br but this weather want be onnat pussy ass shit,PRFN
hasoc_2020_en_879,RT @Bevchester  Cersei from Brooklyn cause she dirty and don’t give a fuckSansa from Queens cause she softKhaleesi from Harlem cause s ,OFFN
