text_id,text,task_2
hasoc_hi_4326,#गिरी हुई #सोच और #कुत्ते #दुम है ये इसलिये अपने आप को इनका #बाप समझो हार बात हर काम में  #बापकेवलबापहोताहै,OFFN
hasoc_hi_1324,कांग्रेस मुस्लिम #लीग से #गठबंधन करे तो गलत तुम #पीडीपी से करो तो #सही     कितने #कमीने हो #बे #तुम सब  @RoflSinha @BJP4India @yadavakhilesh @INCIndia @narendramodi @AcharyaPramodk  @anuacharya @aajtak @DrKumarVishwas @RahulGandhi #BJPभगाओदेशबचाओ @yadavtejashwi @LalluSinghBJP,PRFN
hasoc_2020_hi_626,RT @AlmostIncest  अगर आपको पता है की इससे सुसु कैसे निकलता है  तो RT करें | ,OFFN
hasoc_hi_4329,अगर वो ऐक्टिंग छोड़ रही है़ तो @anjanaomkashyap  तुझे कीड़े काहे कुलबुला रहे हैं   ऐसा कर उसकी जगह खुद या अपनी बहन या बेटी को पॉर्न इंडस्ट्री में भेज हम भी तो देखें कौन  मुल्ला  हरामी तेरे इस साहसिक फ़ैसले का विरोध करता है़  मेरी शुभकामनाएं हमेशा तेरे साथ रहेंगी #जीहां,PRFN
hasoc_hi_4974,।। बताओ ऐसे ऐसे #कमीने पड़े हुए हैं इस पावन धरा पर।। @radhika9025 @NehaShalini2 @renutiwari19932,OFFN
hasoc_2020_hi_1274,@laluprasadrjd जेल में मोबाइल एलाऊ है लूटो लूटो खूब मजे लूटो बेरोकटोक चलाओ मोबाइल,OFFN
hasoc_hi_5356,जायरा वसीम ने कहा 'इस्लाम में अभिनय हराम'है  तो क्या मीनाकुमारी  मधुबाला  सायराबानों  शबानाआजमी  सलमान  शाहरुख सब   हरामी हैं  ,OFFN
hasoc_hi_1771,तबरेज चोर था ये सिर्फ BJP RSS को मालुम था जबकि विजयमालिया नीरवमोदी ललितमोदी चोर हैं बस ये नही पता था  ,OFFN
hasoc_hi_2302,किसी मुस्लिम ने कुछ बोला की दलाल मीडिया पालतू कुत्तो की तरह भोंकना स्टार्ट कर देती है   लेकिन यही मीडिया वाले बिहार मे बच्चों पे चुप थे 10 दिनो से गायब विमान पे चुप थे  पत्रकार को औकात दिखाने पे चुप थे   कहां से लाते है आखिर ये इतना दोगलापन  कैसे कर लेते है कौनसा टॉनिक लेते है ,HATE
hasoc_hi_1355,कश्मीर भगवे का है तुझे हरे में दफ्न करेंगे साली रंडी बेस्या ,PRFN
hasoc_hi_7320,जिन बच्चों की दादी कोसों चलकर नेहरू को देखने आती थी आज  वही या रंडिया है या रंडी केकोठे के गुलाम  शहीद भगतसिंह  सुभाषचंद्र बोस  सावरकर  आजाद      की मांओ ने कभी रंडी बाज नेहरु को देखने की कोशिश भी नही की    आज भी कांग्रेसियों मे टंच माल के सेवन की परम्परा है  टंचमाल ,PRFN
hasoc_hi_6928,हरामी कठमुल्ले दिल्ली में मंदिर पर हमला हुआ एक शब्द नहीं निकला तेरे मुंह से। और एक लिंचिंग पर विलाप मचा फिरता है।,OFFN
hasoc_2020_hi_2985,RT @singharti411  गिध्दों के कोसने से गायें नही मरा करती ,OFFN
hasoc_2020_hi_1535,@khanumarfa उसमे ये गन्दी सी शक्ल की कौन है,OFFN
hasoc_hi_4240,5 साल से रंडी रोना रो रहा है एक को तो भेज के दिखा पिछवाड़े मे दम है तो। ये बाप का हिन्दुस्तान नही है। जिस दीन हम भगाना शुरू कर देगे तो तू कहीं जाने लायक नही रहेगा,PRFN
hasoc_2020_hi_4304,RT @DhirajY09648978  #BJPभगाओदेशबचाओ स्वामी स्वरूपानंद महाराज जी स्वयं कह रहे हैं बीजेपी और आरएसएस से देश को ही नहीं हिंदुत्व को भी खत ,HATE
hasoc_2020_hi_2814,RT @JBMIS  इस बार सोनिया जामा मस्जिद नहीं गई न कोई पार्टी वाले इफ्तार पार्टी दे रहे है हिन्दू जागा  शैतान भागा,OFFN
60c5d7495659ea5e55df0fdc,राजीव बनर्जी का आरोप केंद्र बंगाल सरकार को धमका रही है।                         कमिने को पता         है कि   बंगाल सरकार हिंदूओं की हत्या  बलात्कार कर वा रही है। बंगाल  को कश्मीर बनने जा रही है। आरोप केंद्र सरकार पर।,OFFN
hasoc_hi_4589,बाबारामरहिम को खेती करने के लिये जमानत मिल सकती है तो आसारामबापू को लड़कियों की देखभाल के लिये जमानत क्यू नही मिल सकती   ,OFFN
hasoc_hi_4076,तेरी सीता मईया को रावण महीनो तक चोदा तब तेरे गाॅडु राम को पता नही चला। 4000 साल से शंकर का लन्ड चूस रहे फिर कटूओ की लन्ड चाहिए तेरी सीता रंडी को। पार्वती के चुत पे लन्ड के सहारे पानी गिरा रहे हो। अंग्रेजो के दलाल देश का गद्दार सुवर गोडसे और सुवर सावरकर के नाजायज औलाद माधरचोद,PRFN
hasoc_hi_2258,आज हद ये है की कोई भडवा मुसलिमो को गाली दे रहा है कोई मॉब इक्कठा करके कत्लो गारत गिरी कर रहा है      कोई मर्यादा पुर्षोत्तम रामजी का नाम लेकर कुकृत्य कर रहा है और इसे राष्ट्रवाद का नाम दिया जा रहा है  क्या हम हिंदु तालीबान बनाना चाह रहे है देश को  ,OFFN
60c5d7495659ea5e55df1786,बंगाल में हिंसा फैलाते TMC के गुंडे    क्या यही लोकतंत्र है  कहाँ गए लिबरल शिबरल  @KrishnaMohanSha #BengalBurning ,HATE
hasoc_2020_hi_711,@thetimesachang1 @kunalkamra88 @ReallySwara @kapsology @dhruvrathee @Fekoslovakian @PunStarr अगर कोई सही भाषा का प्रयोग करेगा तो हम भी करेंगे   नहीं बदतमीजी करेगा तो उससे ज्यादा बदतमीजी से बात करेंगे।,OFFN
hasoc_2020_hi_1390,@Shraddh64712686 @follow2deep @devilx710 @ReallySwara हाफिज की म का ब ।। घोषित करने से कुछ नहीं होती जैसे छोड़ कर आये थे वैसे वापिस लेकर आओ और हम बीच बाजार में उसे उल्टा लटका कर उसे सजा देंगे और कुत्ते की मौत मरेंगे तुम्हारी तरह पाकिस्तान छोड़ कर नहीं आएंगे।।,OFFN
hasoc_hi_5451,सभी साथियों से विनती पूर्वक कहता हु की 15 मुस्लिम आबादी वाले   औरंगाबाद से इम्तियाज ज़लील AIMIM के।टिकट से जीत सकते है तो 42 मुस्लिम आबादी वाले बहराइच से क्यो नही         @shaukataimim @imtiazjaleel @asadowaisi,HATE
60c5d7495659ea5e55df0b42,@DChaurasia2312 बंगाल पर कांग्रेस सहित सभी विपक्षी दल गूंगे बहरे हो गए यही भाजपा शासित होता तो गूंगे भी बोलने लगते    #BengalBurning #BengalViolence ,HATE
hasoc_hi_3962,प्रियाजी  #Media420 की नमक हरामी की हद तब पार हुई  जब पाकिस्तान में नाबालिग हिंदू बच्ची का मुस्लिम ने अपहरण करके उसे इस्लाम धर्म अपनाने के लिए मजबूर किया    इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया|,HATE
60c5d7495659ea5e55df0511,@pativicky @Saatvikgarg @jp06677 @AshwiniUpadhyay @ubirakesh किसी गधे का कोई लक्ष्य पूरा नहीं होने वाला  अपना टाइम मत खराब कर बेटा   कुछ पढ़ लिख ले  फिर बात करने में बड़ा मज़ा आएगा,OFFN
hasoc_hi_6473,सूअर इस्लाम में लिखा हे गु खाओ इस लिए सभी जगह गांडू मोहम्मद पैगम्बर की गांड मर रहे हे तुम हो ही इसी लायक सूअर आतंकवादी धर्म इस्लाम बर्मा से श्रीलंका सभी जगह पेले जाओगे और तुम्हारा अल्लाह गांड मार्क के देखता रहेगा ,PRFN
hasoc_hi_2411,#ZairaWaseem ने जिस ईमान की दुहाई देकर फिल्मों को खुदा हाफिज कहा है  क्या नुसरत जहां  जोया अख्तर और कौसर मुनीर का ईमान उनसे कम है ,HATE
60c5d7495659ea5e55df0561,भाईयों बहनों थोड़ा साइड हो जाइए  में फेंकने वाला हूँ। #ModiSarkarHiSystemHai #ModiKaVaccineJumla #ModiHataoDeshBachao #modiomodi ,OFFN
60c5d7495659ea5e55df0c5d,@AnimaSonkar @MamataOfficial दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी    कोरोना दिखा किन्तु अब हिंसा   लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं   #PresidentsRuleinBengal  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence,HATE
hasoc_hi_7789,स्थानीय लोगो के अनुसार तबरेज की मौत के बाद उस इलाके में ओवैसी के पार्टी के मुल्ले जम कर गुंडागर्दी कर रहे हैं वहाँ ओवैसी के गुंडों ने आके घरों मे घुस घुस के महिलाओं के रेप और हत्या की धमकी दी और ओवैसी जिंदाबाद के नारे लगाए    लेकिन मीडिया इस पर पूरी तरह खामोश है ,OFFN
hasoc_hi_6502,तुम भी चढ़ जा और नहीं दे तो अपना लौड़ा बढाकर खुद के गांड में डाल लें मेरे लिए हिंदुस्तान की हर नारी मां के बराबर ही है   ,PRFN
60c5d7495659ea5e55df1471,@SachinPilot पहले क्यों रंडी रोना मचा रखा था  राज्यो को खुद वैक्सीन मैनेज करने दो ,OFFN
hasoc_hi_5675,जब किस्मत में ही लिखा है गर्मी  में गांड घिसना    तो भैनचोद क्या उखाड़ लेगा नींबू पानी और रसना,PRFN
60c5d7495659ea5e55df1c90,@ashutosh83B कुत्ता है तू,PRFN
hasoc_2020_hi_3286,@ShilpiSinghINC @RahulGandhi @priyankagandhi @INCIndia इस गधी को किसने गणित पढ़ाया है बे । ,OFFN
hasoc_hi_1684,ये जाने देश में कैसी लहर चल पड़ी है। चैनलों की बहस में हिस्सा लेने वाले लोग एंकरों को दलाल  भड़वा  चमचा और जाने क्या क्या कह रहे हैं। ये तब हो रहा है जब लगभग सारे विपक्षी दलों ने अपने ऑफिशियल प्रतिनिधि चैनलों की बहस में भेजने बंद कर दिए है। नाइंसाफ़ी है ये। ग़लत है।   निंदा कीजिए।,PRFN
hasoc_hi_6817,मीडिया क्या चाहती है     1  मीडिया चाहती है कि आप राजनीति से नफरत करने लगे।    2  मीडिया चाहती है कि आप देश से नफरत करने लगे।    3  मीडिया चाहती है कि आप धर्म से नफरत करने लगे और सेक्युलर बन जाएँ।    4  मीडिया चाहती है कि जुर्म होते रहें क्योंकि यही तो मसाला है और TRP इसी से मिलती है।,OFFN
hasoc_hi_6905,ये मॉब लीनचिंग शूट कौन करता है      और फिर उसको वायरल करके कहना क्या चाहता है      'जय श्री राम' का नारा भी लगभग तय रहता है  जबकि सबको पता इन वीडिओज़ से सबसे ज़्यादा हानि हम हिन्दूओं को ही है।    नहीं ऐसा कोई जानबूझ कर हिन्दू तो नहीं करेगा। ख़ासकर अभी जब सब हमारे ख़िलाफ़ हैं।,OFFN
hasoc_hi_2846,दिल्ली में 7 साल की नेत्रहीन बच्ची को उठाया और बलात्कार कर मार डाला । मोहम्मद इमरान नाम के एक शांतिदूत ने । अब कहा मर गए वो मोबलीचिंग पर रंडी रोना रोने वाले । यह हैं लोकतंत्र का कानून थू     @Kyunbtaun @AnshikaPandit5 @BannaSa7773,PRFN
hasoc_hi_6413,ये ISIS की आयतें कश्मीर के अंदर कौन से भगवे पर लिखी हैं मादरचोद जरा बताना तो    ,PRFN
hasoc_2020_hi_1510,RT @FunKeyBaat  #भगवा वस्त्र पहन कर मतदान नही कर सकते लेकिन बुरखा पहन के कर सकते हैं @yadavakhilesh  ये आज़मगढ़ है और यहाँ से  टोटी चोर  ,HATE
60c5d7495659ea5e55df17e3,#ModiKaVaccineJumla कभी सुना था किसी काकी से के 35 हजार करोड़ रखी है बटवे में के बच्चो को लगवाऊंगी वैक्सीन  अब कह रही है को खरीदो  बुड़बक हम पोलियो का नही खरीदे खसरे का नही खरीदे तो ये जुकाम का क्यों खरीदेंगे अब तुम अपना बटवा खोलो और हमको वैक्सीन दाई दो और नही तो निक्कल लो,PRFN
60c5d7495659ea5e55df0f7a,व्हाट ए मदरचोद कौम मुसल्मान ,PRFN
hasoc_hi_6974,काला सुअर @ashutosh83B रोज़ पटरी के पास मुँह मारने जाता है। सुबह सुबह ताज़ा  खाने को मिल नही पा रहा है क्योंकि पानी की कमी से कोई मुल्ला लोटा लेकर पटरी के किनारे हगने नही जा पा रहा है। ,HATE
hasoc_hi_5944,तू भी तो भड़वा ही है भाया। तेरे तो २ करोड़ भी नहीं।  भाड़ में घुसकर मर लंका पति @RadheramanRm,PRFN
hasoc_hi_794,रश्मि मेरी भाभी की मोटी गांड़ मेरा मनपसंद खिलौना  शुद्ध देशी चुदाई से कराहती रश्मि भाभी हिन्दी आडियो चुदाई ,PRFN
60c5d7495659ea5e55df0e4e,कनाडा में एक मुस्लिम परिवार के 4 फ़र्द को रौंदकर क़त्ल करने वाला आतंकवादी यहूदी है। यक़ीन जानिये अगर ये क़त्ल करने वाला मुस्लिम होता और मक़तूल फ़ैमिली ग़ैर मुस्लिम होती तो दुनिया की इस्लामोफोबिक मीडिया अबतक  इस्लामिक आतंकवाद  का रंडी रोना रो रही होती। #IslamophobiaIsTerrorism,HATE
hasoc_hi_7337,ये केजरीवाल गधे का बच्जा  पापी हरामी सुवर साला कलंक है,OFFN
hasoc_2020_hi_1419,@ArvindKejriwal हूतिए अगर तेरे मां बाप ने बुजुर्गों की इज्जत करना सिखाया होता तो मोदी जी को coward और psychopath ना कहता तु। तु तो अपनी पार्टी की औरतों का भी सम्मान नहीं करता। ,OFFN
hasoc_hi_2574,ये भोसडीके अभी तक आश्रम चला रहे हैं इतना होने के बाद भी,PRFN
hasoc_hi_3620,BSDK मोलाना पहले कहाँ मर गया था तु जब मंदिर में कत्तवों ने तोड़ फ़ोड़ की थी   हरामी सूवर के बच्चे,PRFN
hasoc_hi_5453,वो हिन्दुओं की बता करोड़ों हिन्दू मार देंगे पर कभी सूअर मीडिया  ओर उन जैसा गधा मीडिया यह नहीं पूछेगा कि कश्मीर तो पूरा पंडितो का था ओर आज वहा एक भी देखने को नहीं मिलता है,OFFN
hasoc_2020_hi_123,RT @RadhikaChatter5  राहुल गांधी जब भाषण देते हैं तो नरेंद्र मोदी कांपने लगते हैं   प्रियंका वाड्राबहन तू भी गांजा फूँक लेती है क्या   ,OFFN
hasoc_hi_1416,यार भेनचोद यह लड़कियां अपने आप को समझती क्या है इनसे कोई लड़का बात करे तो इन्हे लगता हे वो लाइन मार रहा है     वैसे भी मैं दिल्ली की लड़कियों के अलवा लड़कियां ताड़ने पसंद नहीं करता कोई स्टैण्डर्ड कोई बात तो हो तब ताड़ु भी ,PRFN
60c5d7495659ea5e55df160b,@neupanee दुष्ट,OFFN
hasoc_hi_747,तू #कुत्ते का नही #बिल्ली का #बच्चा है   कुत्ता वफ़ादार होता है   पर तू #बिल्ली का #बच्चा है जो सोचता है #मालिक कब जाए और मैं सब खा जाऊँ          BC   तू कब #देश के #ख़िलाफ़ बोलना छोड़ेगा #बिल्ले,PRFN
60c5d7495659ea5e55df0ae5,@ReallySwara गोबर में कितना भी गी शक्कर  मिला लो वह हलवा नहीं बन सकता हूं       अंधभक्तों को कितना भी समझाओ    यह इंसान नहीं बन सकते  #25सांसदलापताहै  #ModiResign #ModiKaVaccineJumla  @abhisarsharma @Vndnason @RBanjare31 @Realmsc @sakshijoshii @BhimSenaChief @NoratramLoroli,HATE
hasoc_hi_3381,@Ksturiy भाई कंफ्यूशन दूर हुआ  ये सुअर जिहादी ही है।,OFFN
hasoc_hi_264,हॉट लड़की ने अपने टीचर को फोन कर के दिया चूत चुदाई ऑफर टीचर को खुशी का ठिकाना ,PRFN
60c5d7495659ea5e55df12cb,@ashokgehlot51 लाशों के ढेर लग रहे है    मोदी शाह  सरकार को  5G  लाना है कहीं  मौतों  के पीछे कोरोना के नाम पर   5G रेडिएशन तो नहीं है  वजह        केंद्र सरकार  कह रही है  कोरोना  की तीसरी लहर तय     लाशों पर  5G  नहीं चाहिए   Stop 5G   #ResignModi #Stop5GNetwork,HATE
60c5d7495659ea5e55df0c8e,@Ritutyagi30 @GopalSa22721269 साले हरामी पिल्ले सरकारी खाना खाते है ओर वोट काग्रेस को देते है,PRFN
hasoc_hi_1125,ये गंड मरी किसके लिए लड़ रहीं हैं अगर लुंड चाहिए तो एक एक करके ले ले,PRFN
hasoc_2020_hi_1481,@sambitswaraj1 गुजरात मे क्या मुसलमान के सिवा किसी और को मारा था क्या  दंगे का डिफिनेसन करने वालों,HATE
hasoc_hi_2447,@RahulGandhi जिसने भी मोदी को #नीच कहा वह हलाला की पैदाइश है न विश्वास हो तो अपनी अम्मा से पूछ लें   जिस भाषा मे बोला जायेगा उससे भी गन्दी भाषा में जबाब आयेगा   @rssurjewala @AnandSharmaINC @JhaSanjay @divyaspandana @priyankagandhi,PRFN
hasoc_hi_5523,मुझे लुंड से ज़्यादा चुतमें सुख मिला लेस्बियन कहानी  ,PRFN
hasoc_2020_hi_3177,@tanisharma77 @kundanpathakk अलका लांबा को तो अपने पति का नाम भी ना पता,OFFN
hasoc_hi_4200,आप बढे आगे हम करते है इन लान्डीयो और सूअर पत्रकारो के ढीले टांके। बाकी का मीडिया सूअर बिका हुआ है।इन लान्डीयो को पता है की सूअर मीडिया कूछ नही कहेगा। @abpnewshindi @ndtvindia @aajtak @news24tvchannel @RepublicBharat @IndiaTVHindi @ZeeNewsHindi बिकाऊ सूअर मीडिया।,OFFN
hasoc_2020_hi_2356,इस की सकल देख कर इस को कोई रखेल भी नही बनायेगा।,OFFN
hasoc_hi_1065,सरदार पटेल की मूर्ति से पानी नहीं  उनके आंसू बह रहे हैं  क्योंकि उनको अब अहसास हो रहा है कि संघ पर बैन लगाकर उन्होंने बड़ी भूल की थी    अंधभक्त,HATE
hasoc_hi_6052,दोस्तों न सुना करो इन दल्ले पतलकरो की बात  इन्हें दलाली करने के करोड़ो रूपये मिलते है  गाड़ी बंगला और Z  सेक्युरिटी     ये सिर्फ़ आपको जातिवाद और धर्मवाद में घोल के आपके बच्चों और हमारे देश का भविष्य ख़राब कर रहे है।    वक्त है देश की जनता को समझने का मज़हब आपको रोटी नही देगी।,HATE
60c5d7495659ea5e55df1c79,@BinaSingh2 हरामी गद्दार अखलू हत्यारे मुजरिम मुल्लामखां की पैदास है,PRFN
60c5d7495659ea5e55df12e8,बंगाल में ममता दीदी का खूनी खेला     बंगाल में हत्या ही @MamataOfficial का हथियार   बंगाल जीता होकर हिंसा पर सवार    #BengalBurning #BengalViolance ,OFFN
hasoc_hi_3763,इस मादरचोद को धुण्डके गांड मे गोली मरो  @Uppolice,PRFN
hasoc_hi_950,तू नही सुधरेगा तू कमीना का कमीना ही रहेगा  #चूतिया ।जिस देश ने तुम्हे इतना प्यार दिया फर्श से अर्श पर लाकर खड़ा किया कम से कम उस देश के लोगो के लिए तो सोच समझ कर बोल #कमीने  आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो #अमनचूतिया,PRFN
hasoc_hi_4234,साले ये सूअर जब हिन्दूओ के देश हिन्दू के धर्म के साथ खिलवाड़ करते हैं भगवान का अपमान कर रहे हैं हिन्दू समाज इज्जत लूट रहे हैं देश पर आतंकवादी हमले करा रहे हैंतो राज्य व केंद्र सरकार इन्हे देश से  क्यो नही बाहर करती।क्यो देश मेजनसँख्या नियंत्रण व एक राश्ट्र एक कानून लागू नही करती  ,HATE
hasoc_hi_3658,कट रही बिजली तो कटने दो हम अकेले परेशान थोड़ी है ।  कटेगी बिजली तो होगा अंधकार कितने घर मे यहां पर सिर्फ हमारा मकान थोड़े है। तुम्हारे राज्य में जो है बिजली तो वही सदाकत है । हमारे राज्य में तुम्हारी सरकार थोड़े है ।,HATE
hasoc_hi_5839,इतना बड़ा हरामी हो  और कुछ लोगो को तुम minor लग ते हो।,OFFN
hasoc_hi_4302,और फिर भी यह सूअर की औलाद कट मुले कहते हैं कि इस्लाम खतरे में है,HATE
hasoc_2020_hi_738,RT @sambitswaraj1  राजनीति के दंगल में अगर एक पार्टी 'चौकीदार चोर है' ट्रेंड करवा रही है और सोच रही है कि इस पर पलटवार नहीं होगा तो यह उन ,HATE
hasoc_hi_1530,भारत का मिडिया हिन्दू विरोधी है  सुअर मीडिया का वहिष्कार करे मीडिया वालों जहाँ तुम्हारे दफ्तर है  वहाँ से चाँदनी चौक कितना दूर है  चाँदनी चौक से प्रधानमंत्री आफिस कितना दूर है हो गया छल में छेद कि और भी कुछ वाकी है  गद्दार मीडिया @narendramodi @AmitShah,OFFN
hasoc_hi_3870,यही अगर किसी मस्जिद में हुआ होता तो तेरे आतंकी कौम वाले पूरे देश मे दंगा फसाद कर दिए होते  दोगले पत्रकार देश मे असहिष्णुता घोषित कर दिए होते और तू मुस्लिमो का रहनुमा बन कर यह बात पूरे विश्व मे फैला दिया होता कि हिंदुस्तान में मुस्लिम डरे हुए है  हरामी के इस का बदला जरूर लिया जाएगा ,PRFN
hasoc_hi_3088,दरअसल गलती हम लोगों की है हम लोगों को भी चाहिए कि तोड़ फोड़ का जवाब तोड़ फोड़ से दे और मौत का बदला मौत ही दे एवं जैसे ही कमीने हरामी सेकुलर गैंग के लोग ज्यादा हो हल्ला मचाए तो असली मॉब लिंचिंग इन्हीं के खिलाफ करते हुए धो डालें,OFFN
hasoc_hi_4645,दोस्तो वो जो कचहरी में बार काउंसिल की अध्यक्ष दरवेश की हत्या हुई है वो यादव था क्या       तो फिर छोड़ो ना यादव हिन्दू में थोड़ी न आते है जो मीडिया इसको दिखाएगी और न ही ये केस बंगाल का है     फिर जनता सरकार और गोदी मीडिया सब आराम से मुंह मे टेप मार के बैठो रहो।,OFFN
60c5d7495659ea5e55df1999,बंगाल में भाजपा कार्यकर्ताओं के साथ हुई हिंसा के खिलाफ प्रदेश कार्यालय के बाहर प्रदेश अध्यक्ष श्री @adeshguptabjp  प्रदेश संगठन महामंत्री श्री @siddharthanbjp ने कार्यकर्ताओं के साथ प्रदर्शन किया। #BengalBurning ,HATE
hasoc_2020_hi_654,RT @pbhushan1  सूरज के घर में घुसकर मारेंगे। रात में मारेंगे। ठंडा रहेगा  और दिखाई भी नहीं देगा  ,OFFN
hasoc_hi_3745,एक मौलाना साजिश रशीदी कहता है की हौज क़ाज़ी में जो मंदिर तोड़ा है वहां मंदिर ही नहीं है सुअर कहता है कि शो केस में मूर्तियां रखी गई है ये तालिबान सोच है मौलानाओं की जो कहता है की मंदिर ही नहीं है क्या अब यही होना बाकी रह गया है गृहमंत्री अमित शाह जी कुछ तो कहिए     ,PRFN
60c5d7495659ea5e55df169a,ऐ बीजेपी वाले सुअर की निशानी है। #बिजेपीसुअर ,OFFN
hasoc_hi_2,बेटा धोनी के बारे में कुछ बुरा बोले ना तो  क्रिकेट की कसम तुमारी गांड तोड़ देंगे ,PRFN
hasoc_2020_hi_4027,RT @BebakAawaj  हर बार सैनिको के शौर्य पे क्यो वोट मांग रहे है नरेंद्र मोदी जी  दुश्मनो को करारा जवाब सेना देती है न कि सरकारमोदी के पहले ,OFFN
hasoc_hi_7340,हालत बेक़ाबू हुये तो उसके ज़िम्मेदार तेरी आतंकी क़ौम होगी सूअर डर लग रहा होगा ना की कहीं हिंदू जाग गया तो तुम सूअरो को तुम्हारी औक़ात दिखा के तुम्हें भगा भगा के पिछवाड़े पे लात दे दे के पाकिस्तान छोड़ के आयेगा,HATE
hasoc_hi_3988,भारत में कुत्तों की एक नस्ल ऐसी भी पाई जाती है। जिनका पेट भारत मे भरता है। और पूँछ पाकिस्तान की तरफ हिलता हैं। कश्मीरी  पत्थरबाज,HATE
hasoc_hi_4958,मैं तो आसाराम का नही लेकिन तू  जरूर है इसलिए तेरे को ये सब पता है भोसरी वाले बहनचोद है तू रे मैचोद भी है  क्योंकि तूने बचपन से यही सिखा है बे  मदरसा छाप  मादरचोद,PRFN
hasoc_hi_822,न्यूजीलैंड के 350 ईसाईयो ने उसी मस्जिद मे क़बूला इस्लाम  मेरे अल्लाह की कुदरत देखो जहां मुसलमानो का खून बहता है  वहीं इस्लाम को रौशन कर देता है।,HATE
hasoc_2020_hi_24,सोनिया चर्च मेफादर   किसी को सचिन हुआ विराट हुआ धोनी  युवराज  हुआ    मुझे पप्पू क्यों हुआ     फादर  अब  हुआ तो हुआ  फालतू में मेरे पे बिल मत फाड़इसमें तेरा घाटा मेरा कुछ नहीं जाता बाकि #आयेगातोमोदीही,OFFN
60c5d7495659ea5e55df15f2,बीजेपी के 5 कार्यकर्तों की मौत पर राष्ट्पति शासन की माग करने वालो  ऑक्सीजन की कमी से होने वाली लाखों मौतों पर तो मोदी शाह को इस्तीफा दे देना चाहिए। #ResignModi #FailedPMModi,HATE
60c5d7495659ea5e55df1c3c,अरे जाहिल गंवार अनपढ़ बद्तमीज़ फूहड़ औरत   चमची  ठीक से हिन्दी में लिखना तो सीख ले VAN KI LORRY   ‍♀️ @MimrotReena   #RaGaKMKB #GaliWaliMadam ,OFFN
hasoc_2020_hi_514,दुनिया मे अगर कोई थूक कर चाटने बाला है तो वह @ArvindKejriwal है ।,OFFN
hasoc_hi_5239,मादरचोद गांड मार चुतिया ओवेसी बेहेन के लौड़े,PRFN
hasoc_hi_3874,कोई बताओ इन भक्तों को की अभी भी नेहरू जी कितना कुछ कर रहे है भारत के लिए और ये #नीच भक्त उन को अय्याश बतला कर खिल्ली उड़ाते रहते है      ,PRFN
hasoc_hi_3677,पता नहीं वो लड़कियां कौन होती है जो प्रपोज करने पर ओ  करके अपने मुंह पर हाथ रख लेती है     मेरे दोस्त वाली ने उसको इतनी जोर से थप्पड़ मारा है कि अभी भी पूरा जबडा़ दर्द हो रहा है     यार नहीं पंसद था मना कर देती सीधा सीधा मारा क्यू   पर मुझे मजा आया।   #कमीने,OFFN
60c5d7495659ea5e55df17d4,@Ashishsinghgur5 @Ravishk356 @sunitayadav007 कोठे कि पैदाइश है तु हरामी है नाजायज औलाद है तु,PRFN
hasoc_2020_hi_4311,@CNNnews18 @narendramodi @INCIndia @MallikarjunINC साला मोदी से चुनाव तो नहीं जीत सकते  ऐसे ही छुटकारा मिल जाये ,PRFN
hasoc_2020_hi_407,RT @SudhirKumarD1  @sonamJain001 सोनम जैन के नाम से जिसने आई डी बना रखी है असल मेँ वह एक हिजडा है। इसकी बातोँ का बुरा न माने  हिजडे  भी हमा ,OFFN
hasoc_hi_4915,भड़वा रंग पहन के जीत कैसे सकते हो   ये अंग्रेजो की दलाली का रंग हे   फिर गुलामी करके जिताना तो पड़ता ही इंग्लैंड को ,PRFN
hasoc_hi_1834,#कुत्ते दो तरीके के पाले जाते हैं  एक पाला हुआ   दूसरा खरीदा हुआ  मणिशंकर कांग्रेस का पाला हुआ कुत्ता है और सिद्धू खरीदा हुआ ,PRFN
60c5d7495659ea5e55df0769,#canada में एक #मुस्लिम परिवार के 4 फ़र्द को रौंदकर क़त्ल करने वाला आतंकवादी यहुदी है। यक़ीन जानिये अगर ये क़त्ल करने वाला मुस्लिम होता और मक़तूल फ़ैमिली ग़ैर मुस्लिम होती तो दुनिया की इस्लामोफोबिक मीडिया अबतक  इस्लामिक आतंकवाद  का रंडी रोना रो रही होती। #Islamophobia #terrorism,PRFN
hasoc_hi_7241,मुसलमानो को मुजाहिद चाहिये पर पड़ोस के घरों में अपने घर में नहीं   मुसलमानो सोच बदलो हालात बदलेंगे अपने घरो में मुजाहिद को पैदा करो या खुद मुजाहिद बनो         Follow कर सकते है आप @mirza786,HATE
60c5d7495659ea5e55df0ed7,एक बंगला बने हत्यारा   #VinashakVista #CentralVista #ModiFailsIndia #ResignModi ,HATE
