text_id,text,task_2
60c5d7495659ea5e55df1c3e,जिनके बदौलत आधा बंगाल और पूरा असम आया उनके हिस्से में शमशान आया । #BengalBurning  @KailashOnline @AmitShah @amitmalviya @BJP4India @JPNadda,NONE
hasoc_2020_hi_388,RT @SinghAwantika  प्रिय भोपाल वासियों  दिग्विजय सिंह की जमानत जब्त ना करवाई तो फिर क्या करवाया  यही वह बन्दा है जिसने हिन्दुओ को आतंकवादी ,OFFN
hasoc_hi_7758,                    #Species से याद आया   #बरकी को काट खाओ  और #कुत्ते से प्यार 'दिखाओ'      कमाल करते हो #पांडेजी   ,NONE
60c5d7495659ea5e55df1938,कया मिला मन्दिर और मस्जिद के लिए लड़ कर आज देश के हालात ऐसे है कि लोग बीच सड़क पर आपनी आखिरी सांस ले रहे है l #OxygenShortage #CoronaPandemic  #CoronaSecondWave  #BjpDestroyedIndia  #BJPFailsIndia  #ModiKaVaccineJumla ,NONE
hasoc_hi_6033,#वफादारी की जब भी मिसाल दी जाएगी यकीन करना #Shehzad का नाम #कुत्ते से पहले लिया जाएगा ।,OFFN
60c5d7495659ea5e55df0f2c,#ममताखूनीहै #ArrestMamata  #BengalViolence #BengalBurning ,NONE
60c5d7495659ea5e55df0ae1,@KashiKaPandit क्या हुतियापंती करती रही कांग्रेस और हममें से किसी को कुछ फर्क भी नही पड़ा।कैसे लोग थे हमसे पहले वाली पीढ़ी केजानकारी का अभाव और सज्जनता ये दो ही कारण दिखाई पड़ते हैं जो कांग्रेस लोगों को मूर्ख बना सकी ,HATE
60c5d7495659ea5e55df06e2,@gurdeepiyc @INCIndia @BJP4India @rohanrgupta @NayakRagini @IYC @sambitswaraj एक एकल से एक शक्ल से गधा ,OFFN
hasoc_2020_hi_4109,RT @ImSid  सबसे बड़ा बेवकूफ तो जाखड़ निकला  अपनी जमानत जब्त करवाने के लिए 6 करोड़ सड़ जी को दे आया   #KejriwalCash4Ticket,OFFN
hasoc_2020_hi_213,RT @imsiddhu4u  राहुल  तूने मोदी जी को चोर कहा और उसने माफी मंगवा ली अब मोदी जी ने तेरे बाप को चोर कहा   जा दम है तो मंगवा ले माफी @Rah ,OFFN
hasoc_hi_1249,सत्तावन की तलवार लिखूँ। शोणित की बहती धार लिखूँ। दुश्मन की छाती पर पड़ता। रानी का इक इक वार लिखूँ।  #लक्ष्मीबाई #झांसीकीरानी #   पुण्य तिथि पर शत् शत् नमन      ,NONE
hasoc_hi_4928,बहुत #दुःख होता है और #क्रोध भी आता है जब भी मैं #दिल्ली आता हूँ और यह देखता हूँ   #सनातनधर्म का इससे बड़ा अपमान अब न हो इसके लिए #भारतसरकार को ठोस कदम उठाने चाहिए @narendramodi @ManojTiwariMP @TajinderBagga  @ArvindKejriwal @SunilDeodhar @OfficialSdmc @tweetndmc @PMOIndia,HATE
60c5d7495659ea5e55df0c3a,जो कश्मीरी पंडितों के साथ हुआ  वो ही बंगाल के हिंदुओं के साथ हो रहा है  तब की सरकार भी मौन थी और अब की सरकार भी  फ़िर दोनों में क्या अंतर    #BengalBurning ,HATE
hasoc_hi_4294,भोसडीके इतना खुश मत हो जा    गर्दन टूट जाएगी    ,PRFN
60c5d7495659ea5e55df14c8,@Shayarcasm @sudhirchaudhary @newslaundry मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #ResignPMModi  #ModiHataoDeshBachao ,NONE
60c5d7495659ea5e55df0cbc,बंगाल में आज हिंदुओं की सामूहिक हत्या  बलात्कार एवं दुर्दशा देखकर नाथूराम गोडसे की मन  स्थिति की कल्पना की जा सकती है #BengalBurning,NONE
hasoc_hi_997,हिजड़ो से एक मंदिर नही बचता है और सपना देख रहा है राम मंदिर का  @ArvindKejriwal क्यो भड़वा सही कहा ना  तुम्हारे अब्बुजान कितना डरे हुए है बेचारे हिजरो को मेरठ से भगा रहा है और दिल्ली मे मंदिर के मूर्तियाँ तोड़ा जा रहा है ये सब कही RSS और भगवे वाले तो नही कर रहे है,OFFN
hasoc_2020_hi_1892,I've just posted a new blog  I've just posted a new blog  बीजेपी के उम्मीदवार मनोज तिवारी और एक और उम्मीदवार भगवान के मंदिर में पूजा करने चले गए और भगवान से प्रार्थना कर रहे हैं भगवान इस बार तो किसी भी तरह से बचा लीजिए   लेकिन भगवान भी इस बार इन लोगों को  ,NONE
hasoc_2020_hi_135,@aajtak नव मन सरसो आई तब राधा गवने जाइहै,NONE
hasoc_2020_hi_1824,RT @SanatanUdghosh  इंदिरा ने ताजमहल से वह दरवाजा ही गायब करा दिया जिसे अमेरिकन साइंटिस्ट ने कार्बन डेटिंग कर उसकी आयु बाबर से300 साल पहले ,NONE
60c5d7495659ea5e55df128f,इनको मांही खाना है  तो ये ससुरे सुअर  सुअर का मांस खायें   ,PRFN
hasoc_2020_hi_925,RT @Deepa1804  #वेदमेराभेदहैपरमात्मा सहशरीर है उस का नाम कबीर है वह धू लोक के तीसरे पृष्ठ मे विराजमान है हीरे जवाहरात से जडा परमेश्वर ,NONE
60c5d7495659ea5e55df1ba6,लाश को सिवान न जाने देना भी तो एक हत्या था  @SerajShahzada  #JusticeForShahabuddin ,NONE
hasoc_hi_687,कैलाश विजयवर्गीय के बेटे की गुंडागर्दी के बाद अब BJP के नगर पंचायत अध्यक्ष ने CMO को बेरहमी से पीटा  हालत गंभीर  भाई यही तो रामराज्य है बड़े बड़े अधिकार और मीडिया जब चंद रुपये के लिए के सरकार की गुलामी करेंगे तो क्या होगा   बजाते रहो हमने हिंदुत्व के नाम पे BJP को वोट दिया है।,NONE
60c5d7495659ea5e55df0551,आये थे ट्विटर पे ज़हर घोलने पैसों के दम पर वोटों को तोलने    ऊपरवाले ने मारी ऐसी ठोकर   #followers बढ़े नहीं और बैन हो गया #Twitter   #ResignModi #Kanganasuspended ,NONE
hasoc_hi_3388,दिल्ली वाले केस में दोनों धर्म के लोगो ने मतलब हिन्दू मुस्लिम्स ने बैठ कर बात से मामले को सुलझा लिया और अमन शांति कायम कर दी दिल्ली में ।लेकिन इस संघी सुअर @SureshChavhanke  को ये बात हजम नही हो रही ।कि दंगा क्यो नही हुआ   तेरे जैसे सुअर को इस देश मे रहने का अधिकार नही सुरेश,OFFN
hasoc_hi_1487,इंसानियत दिल मे होती है   हैसियत में नहीं     ऊपरवाला कर्म देखता है   वसीयत नहीं           #जयश्रीराम     #शुभरात्री,NONE
hasoc_2020_hi_2666,@MajorPoonia आज केजरीवाल के घर शोकशभा है मसूदअजहर की आने वाली बर्बादी को देखते हुए।कृपया जितने भी नीच गिरे हुए सूअर प्रजाति के देशद्रोही हैं वो पहुँचने का कष्ट करें,OFFN
hasoc_2020_hi_3438,RT @BeingAban  What a shameless man Kya image banayi hai apni isne bhakton ke beech aur asliyat ye hai ki kaala akshar Bhais Barabar http ,PRFN
60c5d7495659ea5e55df0812,@ashutosh83B तू चीन का दल्ला है   #chinesevirus,OFFN
60c5d7495659ea5e55df1c6a,दोस्तों  आओ हम सब सर्वसम्मति से महान अर्थशास्त्री  धुरंधर वैज्ञानिक  अंतर्राष्ट्रीय किसान  भयंकर सवर्ण दलित मसीहा #चुदित राज जी को खांग्रेस #अध्यक्ष एवं #पलधानमंतली बनाएं     सभी #समस्याएं समाप्त  #उदितराजकोअध्यक्षबनाओबे @DrUditraj  #CovidVaccine  ,NONE
60c5d7495659ea5e55df12c1,कितना है बदनसीब #शाहबुद्दीन दफन के लिए  दो गज जमीं ना मिली अपना कुए ए वतन #सिवान में  #JusticeForShahabuddin ,NONE
hasoc_2020_hi_3925,RT @subodhtailang  कांग्रेस ने राहुल गाँधी के लिए करवाया यज्ञ  किया उसमे भी घोटाला  देसी घी की जगह डालडा दे दिया ,NONE
hasoc_2020_hi_1118,RT @oyeehasan  Name change kia hai apun  thek hai   ,NONE
hasoc_hi_4857,पहली बार हुआ है जब एक आतंक की आरोपी को संसद पंहुचा दिया   अब पाकिस्तान को कैसे आँख दिखाये गें    #प्रज्ञाठाकुर  @BJP4India  Same same  @yadavakhilesh @ReallySwara @LambaAlka @kanhaiyakumar @yogitasingh13 @SPDigitalForce @samajwadiparty  @MPDharmendraYdv @ManojSinghKAKA,NONE
hasoc_2020_hi_807,@mausamii2u अरे बाबा दल नहीं पूछा @BJP4India @INCIndia @AamAadmiParty मैंने जगह पूछी आज दिल्ली में था ना वोटिंग । लड़की से उम्र और वोटर से किसको वोट दिया पूछना तो सर्वथा अनुचित और पाप ठेरा बल ।,NONE
hasoc_hi_6988,bsdk नीच हरामजादे कमीने कुत्ते सुअर की नाजायज पैदाइश अपना ज्ञान अपने पास रख @GautamGambhir   सबसे ज्यादा कमीना तू है @drharshvardhan से भी एक कदम आगे   गट्टर की पैदाइश,OFFN
60c5d7495659ea5e55df09a1,#किसानोंकामोदीकोधोबीपटका #ResignPMmodi ,NONE
hasoc_hi_6148,मादरचोद मुस्लमान का नाम लेने से डर लग रहा है अगर यही हमला मसजिद पे हुआ होता तो सभी हिंदू आतंकवादी हो गए होते देश में सहनशीलता फैल गई होती अवार्ड वापसी गैंग सक्रिय हो गए होते लेकिन अभी सभी की मां चुद गई है,PRFN
hasoc_hi_5705,आडानी की बढ़ती उम्मीदों ने एनटीपीसी जैसी लाभ कमाने वाली देश की सबसे बड़ी सरकारी बिजली कंपनी को बेचने के कागार पर खड़ा कर दिया   ,NONE
hasoc_2020_hi_236,RT @guptaravinder71  सुनो जरावेस्ट दिल्ली लोकसभा की टिकट 6 करोड में @ArvindKejriwal ने बेची ऎसा मेरा नही  @AamAadmiParty के उम्मीदवार बल ,NONE
hasoc_hi_4201,चुदाई का नाम सुनते ही बचपन में कान खड़े हो जाते हैं   जवानी में लंड खड़ा हो जाता है और बुढ़ापे मे रोंगटे               मर्द आखिर मर्द है  कुछ ना कुछ खड़ा कर ही लेता है।  *कल्लू मादरचोद*,PRFN
60c5d7495659ea5e55df0619,@humlogindia राम राम   इन सब हरामी खादी धारियों ने भारत को लूटा सो लूटा पर इनकी हिम्मत तो देखो कि अब ये चरखे चलाने वाले कमीने दक्षिण अफ़्रीका में लूट पाट करने पहुँच गये   “प्रोफेशनल लुटेरे ,HATE
hasoc_hi_2418,भड़वा गैंग  उँगली यूजर मैडम  दलाल मीडिया नाचने गाने वाले बिकाऊ समाज और न  जाने कौन कौन    सब के मुँह में दही जम गई मन्दिर टूटने से।  लेकिन इस से ज्यादा गिरे हुए हिंदू ही है जो अभीभी सोए है क्योंकि अभी अपने ऊपर कोई आफत थोड़ी आयी हैं।  इस दिनके लिए @BJPLive कोलाए ,NONE
60c5d7495659ea5e55df0882,गलती तो नेहरु की ही होती है। मोदी तो भगवान है।  Incompetence at it's worst  #ResignModi  #COVIDSecondWave ,NONE
60c5d7495659ea5e55df0f6c,ज़िंदगी और मौत दोनों से डर रहे है। बंदे में कुछ तो ख़ास बात थी। इसलिए ही लाश देने से डर रहे है। #JusticeForShahabuddin,NONE
hasoc_2020_hi_3938,RT @SuhanaSpeaks  सनी देओल चुनाव प्रचार में हैंडपंप लेकर घूम रहा है  क्योंकि वो इसने उखाड़ा था ।और शकीना के चक्कर मे पाकिस्तान ज़िंदाबाद ,NONE
60c5d7495659ea5e55df0c15,विश्व गुरु से हम विश्व भिखारी बन गए   #ModiKaVaccineJumla,HATE
hasoc_hi_4296,जहाँ खोज ना हो     जहाँ प्यार का मिलन हो  चल वहाँ चलते है  जहाँ की रात व्यवसायी ना हो     #हिंदीशब्द   #शब्दनिधि,NONE
hasoc_hi_738,ब्राम्हणवादी #आर्टिकल15 के रीलिज न करने के लिए PM CM व राष्ट्रपति को ज्ञापन दे सकता है तो मूलनिवासीयों को भी रिलीज़ कराने के लिए ज्ञापन व धरना प्रदर्शन करना चाहिए कि नही यदि हां इस शुभ काम की शुरुआत #बसपा Q नही करता।।  @Anjupra7743 @Mayawati @yadavakhilesh,NONE
60c5d7495659ea5e55df097b,@bhagatram2020 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #ResignPMModi  #ModiHataoDeshBachao ,NONE
hasoc_2020_hi_1291,@smritiirani चोकीदार भड़वा है ये ये हलाला की क्या है,PRFN
hasoc_2020_hi_4310,@abhisarsharma अभी से क्यों रो रहा है बे।,NONE
hasoc_2020_hi_4299,RT @PChanwria  भक्त बताये मुझे जब बलात्कार हो रहा होता है न  तब ये 4  12  64हाथ देवियाँ कहाँ चली जाती हैं      @sumitsingh4331 @mpchalia ,NONE
hasoc_hi_5937,#CWC19 #INDvENG  Live Score  इंग्लैंड ने टॉस जीतकर चुनी पहले बल्लेबाज़ी  रिषभ पंत का विश्वकप में डेब्यू    @BCCI @ECBcricket     ,NONE
hasoc_hi_4789,बाल काटना नाई का धर्म नहीं धंधा है     चमड़े की सिलाई करना मोची का धर्म नहीं धंधा है     इसी तरह पूजा पाठ करना  करवाना ब्राम्हण का धर्म नहीं धंधा है।          'कृपया अंधविश्वास से दूर रहें'    जय भीम*जय भारत*जय संबिधान,NONE
hasoc_2020_hi_2841,RT @AnupamPKher  मैंने अपने इसट्वीट में किसी का नाम नहीं लिया था। लेकिन सारे टुकड़े टुकड़े गैंग वाले अपना अपना नक़ाब उतार कर अपनी बिलों से ,NONE
hasoc_2020_hi_1679,@RahulGandhi तू भूल गया वो बयान।मेरा डंडा कहाँ रखा है।#attack #PappuHiChorNikla #Pappu ,OFFN
60c5d7495659ea5e55df07a4,हमने कभी नहीं सुना कि मो० शाहबुद्दीन ने दलित नरसंहार किया  या कभी हिन्दू मुस्लिम का दंगा कराया। #JusticeForShahabuddin,NONE
hasoc_2020_hi_2773,अमेरिका  रूस एवँ जापान वाले ये तकनीक हमसे माँग रहे हैं।   ,NONE
hasoc_hi_6155,Pahle aap Pappu ke stah ab bua ke sath aapka bhi self kuch hai ya nahi,NONE
hasoc_2020_hi_2481,RT @BJP4India  देखिये  'जो मोदी जी को बुरा बोल रहा है  वो है बुरा'   कह रहा है बिहार का युवा। #JitegaModiJitegaBharat  ,NONE
hasoc_hi_4460, हरामी मुल्ले एक्टरो के उपर एक जोरदार चांटा                 जायरा वसीम ने सीद्ध कर दिया एक्टिंग करना फिल्मों में कुरान और अल्लाह ने हराम बताया है ।          यानी सीधे सीधे उसने सडमान खान   हकलाखान और मामिर खान को      ,HATE
hasoc_hi_5492,#SolarEclipse दुनिया के इन देशों में आज दिन में ही रात हो जाएगी  भारत में रात 10 25 बजे से शुरू होगा सूर्य ग्रहण,NONE
hasoc_2020_hi_401,एक अनपढ ने लाखों पढे लिखो को उलझाया देश के लिये मर मिटने वाला जवान हो या अन्नदाता किसान या हो आम आदमी या कोई वैज्ञानिक  छोड के माँ भाई बिवी अपनी  एक परायी मेहबुबा को इसने बस कुर्सी के लिये अपनाया ये लहर नही जहर है यारो ।,NONE
60c5d7495659ea5e55df07da,मन के हारे हार है मन के जीते जीत।  @BJP4India  We are loosing faith on you  We are demanding strong action against anti nationals  goons   #BengalBurning,NONE
60c5d7495659ea5e55df1358,@laluprasadrjd ओबीसी नहीं सब जाती का अलग गिनती हो ताकि सभी जातियों को राजनीतिक बल मिले और ओबीसी के नाम पर मूर्ख बनाकर आप जैसे लोग घोटाला ना कर सके ओबीसी के नाम पर मुख्मंत्री खाली यादव  काहे बनेगा  बाकी ओबीसी जातियां सिर्फ गिनती के लिए हैं   ,NONE
hasoc_2020_hi_3987,RT @VIJAY10008  चलो नफरत पर एक चोट करेंचलो  आप  को वोट करें#VoteForJhadu ,NONE
hasoc_2020_hi_2807,@narendramodi सारे नेता का मुँह शिर्फ इसलिए बंद हैं क्योंकि वहाँ कांग्रेस की सरकार हैं भाजपा की सरकार होती तो अभी राजस्थान सुलग रहा होता सारे हरिजन नेता वहां की सरकार की धज्जियाँ उड़ा रहे होते ✍️,HATE
hasoc_hi_4051,2 संप्रदायो में भारी तनाव की स्‍थिति  पुलिस और मीडिया का कोई अता पता नहीं,NONE
60c5d7495659ea5e55df0de4,गधा अगर घोड़ा बन सकता तो अकबर भी हिंदू होता।,NONE
hasoc_hi_2184,कहते है #शिकार अक्सर #शेरनी ही करती है और #कुत्ते #शेरनी के #गुस्से को देख #दुम दबा के भाग जाते है #बंगाल में कुछ ऐसा ही हुआ  #बंगाल की असली शेरनी #ममताबनर्जी ने @BJP4Indiaके राष्ट्रिय #तड़ीपारगैंडेशाह को औकात पे ला दिया #ममताबनर्जी ने लोकतंत्र के हत्यारों को आईना दिखा दिया है,PRFN
hasoc_hi_5648,सब रंडी नाच देखने मे व्यस्त जैसे ही कोई #शांतीदूत के साथ कुछ होगा सब #रंडीरोना शुरू कर देंगे   ,PRFN
hasoc_2020_hi_1063,@hadappababa आजाएंगे हमें छोड़ कर कहा जाएंगे ,NONE
hasoc_2020_hi_886,RT @Tweety96425332  मैं काम नहीं करती घर का तो मुझे बहोत डांटती है   अगर कोई और कोई कुछ कहे मुझे तो उसे सुनाती है   क्योंकि मां   बेटी के ,NONE
hasoc_2020_hi_2306,RT @sanjaynirupam  दिल्ली के 111 साल के बुजुर्ग मतदाता बच्चन सिंह को साष्टांग दंडवत।उन्होने आज लोकतंत्र के महायज्ञ में अपनी समिधा अर्पित ,NONE
hasoc_hi_1403,जो कभी न डरें वो #भारत है।  जो पाकिस्तान के आतंकियों को ठिकाने लगाये वो भारत है।  जो #युद्ध से लेकर #खेल में धूल चटा दें वो भारत है।  पीठ पीछे तो कायर वार करते हैं।  हम तो वो हिंदुस्तान के शेर जो दुश्मनों को #कुत्ते की मौत से भी बेकार मौत देते हैं।    जय हिन्द जय भारत,NONE
hasoc_hi_396,इस सूअर के आंड ने तब राज्यसभा में कुछ नही बोला जब कंजरलाल ने हनुमान जी का मजाक उडाया था जब कंजर ने गीता ग्रंथ की प्रति लेने से मना कर दिया था जब इसका पेचकस पकडने वाले इंजीनियर ने गौमाता का मजाक उडाया था,HATE
60c5d7495659ea5e55df073b,@suryapsinghIAS जनता को इतना निचोड़ दो की वो जिंदा रहने को ही विकास समझे।  मोदी  #ResignModi,NONE
hasoc_2020_hi_4168,@gops333 @Khaleeluddink12 राजीव गांधी के पी एम होते जब पहली बार क्रूड के दाम कम हुए थे तो ये कहा गया कि बचत से पेट्रोल  डीज़ल के दाम कम नहीं किये जायेंगे  बल्कि जनता की भलाई के काम में लगाये जायेंगे।जहाॅं तो प्योर हिसाब का सवाल है। अगर 10 रु 5 लोगों में बाॅंटा जाय तो 2 रु हर एक को मिलेगा।ठीक से सुनिये न।,NONE
60c5d7495659ea5e55df16fd,भारत सरकार सभी तेलो पर टेक्स ज्यादा मात्रा मे बसूल करती हैं और ऐसे मे काम धंधे चौपट हैं महंगाई आसमान छू रही हैं ऐसे मे मोदी सरकार महंगाई को कंट्रोल मे करे   शर्म आनी चाहिए भारत की मीडिया को जो अपने देश की मंहगाई नहीं बताती पाकिस्तान मे कितनी महंगाई हैं उस पर रंडी रोना करती हैं,OFFN
hasoc_hi_7620,वन्दे मातरम तीन तलाक़ जय श्री राम और अब ज़ायरा  बाक़ी पूरे देश में ना कोई “समस्या ना कोई समाधान ,HATE
hasoc_hi_4914,धन्यवाद @AlokSharmaBJP जी भोपाल के लिए गौरव का क्षण। शहर को नाम देने वाले राजा भोज की प्रतिमा लगने के बाद देर से ही सही अब #भोपालनगरनिगम के लोगो में भी राजा भोज को स्थान। नवाबी दौर का मछली वाला लोगो हुआ इतिहास। @aloksanjar @VikasVirani @OfficeOfKNath @ChouhanShivraj @BJYM,NONE
hasoc_2020_hi_1295,RT @kafkaaz  ये किसको वोट दे आया  इसकी पार्टी का एजेंडा तो डेवलपमेंट है नहीं। ,NONE
hasoc_2020_hi_2968,अरे @RahulGandhi जी आप कहते हैं की @narendramodi जी में नफ़रत हैं और आप उन्हें सिर्फ़ प्यार देंगे इसीलिए झप्पी भी दी  आँख भी मार दी लेकिन ये बताइए क्या वोट भी आज मोदी जी को दे दिया   आप दे भी सकते हो ,NONE
hasoc_2020_hi_163,चप्पल तो बीजेपी वालो को लगने वाली हैं 23 मई को,HATE
60c5d7495659ea5e55df0a13,उत्तर प्रदेश में लागू आंशिक कोरोना कर्फ्यू दो दिन बढ़ाया गया  #IndiaCovidCrisis ,NONE
60c5d7495659ea5e55df1092,@JitendraRaiMLA ध्यान से देखो और सुनो इस वीडियो @AshrafFem @Kushvoice  @007QaQa  आप  लोग सिर्फ और सिर्फ नफरत फैला कर के फ्लॉयर बढ़ाने वाले लोग हो और कुछ नही हो। यदि शर्म आये तो पुराना ट्वीट डिलेट कर देना। यदि किसी को जोड़ नही सकते हो तो नफरत फैला कर किसी को बाटो भी मत। #JusticeForShahabuddin,NONE
hasoc_2020_hi_615,@ameytirodkar फेकेंन्द्र रडार महाराज की जय    हर हर रडार घर घर रडार      भक्त है तो मुनकीन है           ,HATE
60c5d7495659ea5e55df0981,@RealPawanSaxena इनमे क्या विशेषता है  भाई  जो इन्हे समुदाय विशेष कहा जाये  अरे इन सूअर के पिल्लो को  मुस्लिम  मोमिन   मजहबी लोग  मोमिन या जुनूनी मजहबी लिखेँ   ,HATE
hasoc_2020_hi_2391,RT @Sehrish2018  18   18 घंटे काम करके भी गधा गधा ही रहता है घोडा नही बन जाता  वोह बोझा ही ढो सकता है  रेस मे नही दौड सकता।नोट  आम बात है ,NONE
hasoc_hi_6583,फिल्म #JabariyaJodi का ट्रेलर रिलीज हो चुका है। इससे पहले सिद्धार्थ मल्होत्रा और परिणिति चोपड़ा फिल्म ‘हंसी तो फंसी’ में एक साथ दिखाई दिए थे और #KarinaKapoor ने फिल्म इंडस्ट्री में अपने 19 साल पूरे कर लिए हैं।  #Cinejivan,NONE
hasoc_2020_hi_3367,RT @Heena78440171  जिस दाल को खाकर  अपना विंग कमांडर  अभिन्दन पूरे पाकिस्तान को हिलाआयाउसी दाल को खाकर#तेज़बहादुर यादव को उल्टी दस् ,NONE
hasoc_hi_4916,#Delhi के उपमुख्यमंत्री श्री @msisodia जी ने स्कूलों में 12 000 क्लास रूम्स बनाने का घोटाला किया सुनले @ManojTiwariMP पुलिस तुम्हारी #CBI तुम्हारी घोटाला हुवा है तो जेल में डालो अगर दम है तो वरना अपनी भड़वा गिरी बंद करो और माफ़ी मांगों @ArvindKejriwal @msisodia @aapseebu,PRFN
hasoc_hi_1538,इसके हर गलत न्यूज दिखाने पर लोग इसके खिलाफ FIR करें  ये जितनी बार भी झूठी खबर चलाए या हिंदू मुस्लिम पर डिबेट करे   लोग इतनी ही बार इसके खिलाफ FIR करें,PRFN
hasoc_2020_hi_935,@pawanpandeysp @anilgupta6633 @yadavakhilesh @ajitanjum जब दिमाग मे गोबर होता है ना तो ऐसी ही बाते करता है इंशा अल्लाह 400000 वोट से हारेगा,OFFN
hasoc_hi_6076,यह भडवा क्या जाने राजा भोज के बारे में ,PRFN
hasoc_2020_hi_1079,RT @ZeeNewsHindi  #LokSabhaElections2019  विराट कोहली ने सुबह सुबह ही लाइन में लग कर किया मतदान#VotingRound6 पर ट्वीट कर दें अपनी राय#A ,NONE
60c5d7495659ea5e55df0c70,@anuragspparty आप चुप रहो,NONE
hasoc_hi_187,#कन्हैयाकुमार के खिलाफ कोई भी देश द्रोह का सबूत नहीं होने के कारन #दोषमुक्त करार दिया गया अब आएगा मजा क्यों की आपना टाइम आएगा। #लालसलाम #इंक़लाबजिंदाबाद,NONE
hasoc_2020_hi_2624,RT @anuprathour  दिल्ली वालों के पास केजरीवाल को officially थप्पड़ मारने का सुनहरा मौका है। थप्पड़ इतना जोर का होना चाहिए कि इसकी गुंज उसे ,OFFN
60c5d7495659ea5e55df072f,#पड़ोसियोंपरसितमढायाजारहाहै #कुछइसतरहअच्छेदिनलायाजारहाहै   गोरखपुर के गली मोहल्लों में अवैध असलहों की भरमार है। वहां  4132 अवैध असलहे मिले हैं  पर कोई कार्रवाई नहीं हुई है। जो मुख्यमंत्री अपना जिला नहीं संभाल सकते हैं  वह प्रदेश क्या संभालेंगे। ,NONE
hasoc_hi_5842,#GhantiBajao में आज रात 10 बजे @anuraagmuskaan के साथ देखिए    जनता अरबों का टैक्स भरे   और बारिश में डूब मरे  ,HATE
hasoc_hi_1485,निसंदेह मैं सुरजेवाला जी से बात करूँगा लेकिन सुरेश जी  श्री कल्कि पीठाधीश्वर को शुक्राचार्य और कांग्रेस आचार्य बोलने वाले भाजपा के “महान प्रवक्ताओं से आपको भी बात करनी चाहिये ,NONE
60c5d7495659ea5e55df173b,#ResignPMModi  क्यों अपने गुनाहों में मासूम जनता को लपेट रहे हो कबूल करो पश्चाताप करो #RESIGN करो ,NONE
60c5d7495659ea5e55df0eb6,सिवान के शेर डॉक्टर शहाबुद्दीन साहब की मौत कत्ल की जांच के लिए ट्विटर पर  #JusticeForShahabuddin ट्रेंड कर रहा है आप भी हिस्सा लें,NONE
60c5d7495659ea5e55df08f1,सीवान खत्म हो गयी तेरी पहचान   जिसके नाम से तू जाना जाता रहा   अब वो नहीं रहे       #JusticeForShahabuddin ,NONE
hasoc_hi_7721,भोसडीके कटवे।  तू अपनी भांजी भतीजी के साथ यही करता होगा सुअर की शक्ल वाले।  या तेरे घर मे बकरी पाली जाती होगी मादरचोद,PRFN
hasoc_hi_2385,#KaviKumarAshok की शानदार कविता     #PoetofLove #हिंदीशब्द   आप को स्कूल कालेज के दिन याद आ जायेंगे  आपक की प्रेयसी इस कविता में आप को नजर आ जाएगी।आप के दिल को छूनेवाली प्रेमरस की कविता जरूर सुनिए। @PoetsHouseIndia @JashneRekhta @anamikamber,NONE
hasoc_hi_6523,*मेरी मंज़िल उसेपाना     नहीं*बस एक दुवा है रब से  उसे    कभी  भी रुलाना नहीं    *   ,NONE
60c5d7495659ea5e55df1658,@zoobear @Uppolice @ghaziabadpolice ठाकुर चेतन चौहान लगता है बनाने वाले तुझे कुत्ता बनाना था  मगर गलती से बना आदमी दिया  मगर काम तूं कुत्तों वाले ही कर रहा है  ,OFFN
hasoc_hi_6471,बेटा दुआ कर तू आस पास नहीं है  नहीं हो तेरे मुँह और गांड दोनों में डंडा घुसेड़ के तरबेज बना देता।,PRFN
hasoc_hi_34,न्यायपालिका और जांच एजेंसियों में भी तो #कुत्ते ही भरे पड़े हैं   ,OFFN
60c5d7495659ea5e55df1325,@INCIndia मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #ResignPMModi  #ModiHataoDeshBachao ,NONE
hasoc_2020_hi_547,RT @noconversion  @narendramodiभारत में विदेशी इसाई मिशनरी खुले आम पैसा  दे कर   धोका  दे कर  हिन्दुओं का धरम परिवर्तन  कर रहे है     यह क ,HATE
hasoc_hi_5955,बीजेपी कह सकती है बीजेपी सांसद गौतमगंभीर विजयमालिया इंग्लैंड में एकसाथ मैच देखते समय बेरोजगारी कम करने की नीतियां बना रहे थे   ,NONE
hasoc_hi_6743,भोसडीके हमारे जवान सिमा पे खड़े है और तुजे पानी चाहिए  दिल्ली का यमुना नदी दिखता नही है तुजे,PRFN
60c5d7495659ea5e55df1a24,अबकी बार 300 पार इसलिए नहीं किया था कि ऐसी बीभत्स हिंसा देखनी पडे। भारत माता की भी आंख भर गयी होगी यह दृश्य देखकर। मन की बात छोड़कर मन का काम कीजिए भगवन    जिन्हे नाज है हिन्द पर अब वो कहां है।  #BengalBurning #BengalViolence #BengaliHindus #,NONE
hasoc_2020_hi_1162,RT @neerjag  “हो गया तो हो गया किस किस बात के लिये था यह सूचन आदरणीय सैम पित्रोदा जी @sampitroda   नेहरू गाँधी परिवार में तो बहुत कुछ हुआ ,NONE
hasoc_hi_1931,तू तो ऐसे कह रहा जाकर तू देख रहा है मुसलमान हरामि है सालों तुम्हारा तुम अच्छे हो तो दूसरा आदमी भी अच्छा है जब तुम किसी के साथ में गलत करोगे तो दूसरा आदमी गलत नहीं कर सकता सारे झडू आदमखोर आदमी,NONE
